date,region,category,manager,revenue,quantity,discount_amount,status,returns,week_start,is_return_or_cancel,is_application,is_sale
2026-06-24,Сибирь,Планшеты,Сидорова,0.0,2,11508.06,cancel,1,2026-06-22,1,1,0
2026-06-23,Сибирь,Наушники,Петров,116081.47,3,13842.29,return,1,2026-06-22,1,1,0
2026-04-14,Юг,Наушники,Петров,19375.15,3,2878.15,completed,0,2026-04-13,0,1,1
2026-04-09,Москва,Бытовая техника,Иванов,64301.5,1,3977.62,completed,0,2026-04-06,0,1,1
2026-05-23,СПб,Смартфоны,Петров,10952.25,3,749.15,completed,0,2026-05-18,0,1,1
2026-05-15,Юг,Наушники,Козлов,75286.72,1,74.67,completed,0,2026-05-11,0,1,1
2026-04-15,Москва,Планшеты,Сидорова,0.0,3,7496.28,cancel,1,2026-04-13,1,1,0
2026-05-03,Сибирь,Ноутбуки,Иванов,61759.28,1,4857.85,completed,0,2026-04-27,0,1,1
2026-04-26,Юг,ТВ,Сидорова,25456.05,2,3035.39,completed,0,2026-04-20,0,1,1
2026-04-26,Сибирь,Наушники,Морозова,46647.04,1,6928.72,completed,0,2026-04-20,0,1,1
2026-06-09,Москва,Бытовая техника,Иванов,38097.03,1,2315.98,completed,0,2026-06-08,0,1,1
2026-05-29,Москва,Бытовая техника,Иванов,67666.07,3,1739.53,return,1,2026-05-25,1,1,0
2026-04-19,Урал,Планшеты,Иванов,101903.59,3,14049.74,return,1,2026-04-13,1,1,0
2026-05-26,Юг,Наушники,Сидорова,27735.8,1,3844.84,completed,0,2026-05-25,0,1,1
2026-04-25,Юг,Бытовая техника,Иванов,108219.46,1,15076.59,completed,0,2026-04-20,0,1,1
2026-05-07,СПб,Планшеты,Петров,4832.0,3,594.99,completed,0,2026-05-04,0,1,1
2026-05-31,Юг,Ноутбуки,Морозова,38015.4,2,3860.66,completed,0,2026-05-25,0,1,1
2026-05-03,СПб,Бытовая техника,Иванов,0.0,3,4675.4,cancel,1,2026-04-27,1,1,0
2026-04-11,Сибирь,Ноутбуки,Иванов,9282.48,2,842.62,completed,0,2026-04-06,0,1,1
2026-05-28,Сибирь,ТВ,Иванов,0.0,3,4703.35,cancel,1,2026-05-25,1,1,0
2026-06-11,Урал,Планшеты,Козлов,60400.6,2,1682.8,return,1,2026-06-08,1,1,0
2026-04-14,Москва,Планшеты,Сидорова,0.0,1,8589.24,cancel,1,2026-04-13,1,1,0
2026-04-08,Сибирь,Бытовая техника,Петров,34352.73,3,2007.69,completed,0,2026-04-06,0,1,1
2026-06-24,Москва,ТВ,Козлов,15466.46,2,1766.3,completed,0,2026-06-22,0,1,1
2026-06-10,СПб,Наушники,Козлов,18503.32,3,1539.68,completed,0,2026-06-08,0,1,1
2026-04-03,Москва,ТВ,Морозова,15085.27,1,1350.72,return,1,2026-03-30,1,1,0
2026-04-13,Москва,ТВ,Козлов,104055.03,2,12161.47,completed,0,2026-04-13,0,1,1
2026-05-02,СПб,Планшеты,Морозова,0.0,1,11195.59,cancel,1,2026-04-27,1,1,0
2026-04-23,Урал,ТВ,Козлов,19244.29,1,182.63,completed,0,2026-04-20,0,1,1
2026-05-24,Урал,Наушники,Иванов,35287.54,2,1332.28,return,1,2026-05-18,1,1,0
2026-06-03,Сибирь,Планшеты,Морозова,87345.24,1,5998.81,completed,0,2026-06-01,0,1,1
2026-06-02,Сибирь,ТВ,Морозова,38644.99,2,4661.03,completed,0,2026-06-01,0,1,1
2026-04-29,Сибирь,Бытовая техника,Морозова,54506.08,1,2456.33,completed,0,2026-04-27,0,1,1
2026-05-23,СПб,Наушники,Сидорова,0.0,1,16469.87,cancel,1,2026-05-18,1,1,0
2026-04-09,Сибирь,Планшеты,Петров,37099.43,2,2092.72,completed,0,2026-04-06,0,1,1
2026-04-23,Юг,Ноутбуки,Морозова,45706.82,3,1233.59,return,1,2026-04-20,1,1,0
2026-05-20,Сибирь,Бытовая техника,Петров,0.0,2,735.77,cancel,1,2026-05-18,1,1,0
2026-04-02,Сибирь,Бытовая техника,Козлов,98818.97,1,9387.84,completed,0,2026-03-30,0,1,1
2026-05-21,СПб,Бытовая техника,Козлов,32563.76,2,361.29,completed,0,2026-05-18,0,1,1
2026-05-05,Сибирь,Планшеты,Морозова,0.0,3,3706.38,cancel,1,2026-05-04,1,1,0
2026-05-30,Урал,Бытовая техника,Морозова,95514.35,3,9143.31,completed,0,2026-05-25,0,1,1
2026-05-08,СПб,Бытовая техника,Сидорова,15796.22,1,1533.02,completed,0,2026-05-04,0,1,1
2026-05-26,Сибирь,ТВ,Козлов,68896.77,1,109.01,completed,0,2026-05-25,0,1,1
2026-06-30,Юг,Планшеты,Морозова,28974.13,3,2500.04,completed,0,2026-06-29,0,1,1
2026-06-12,Сибирь,Бытовая техника,Морозова,46771.99,3,3511.17,return,1,2026-06-08,1,1,0
2026-06-25,Сибирь,Смартфоны,Сидорова,119731.22,2,16532.74,completed,0,2026-06-22,0,1,1
2026-06-03,СПб,ТВ,Сидорова,16580.11,2,1132.42,completed,0,2026-06-01,0,1,1
2026-04-21,Урал,Наушники,Иванов,63970.44,2,6927.94,completed,0,2026-04-20,0,1,1
2026-04-26,Урал,Смартфоны,Иванов,40312.41,1,5134.87,return,1,2026-04-20,1,1,0
2026-05-09,СПб,Бытовая техника,Петров,82225.3,3,2151.67,completed,0,2026-05-04,0,1,1
2026-04-29,Сибирь,Наушники,Петров,41725.79,2,3941.59,completed,0,2026-04-27,0,1,1
2026-04-09,Сибирь,Наушники,Иванов,77936.03,3,7179.16,completed,0,2026-04-06,0,1,1
2026-06-15,Сибирь,Наушники,Иванов,55600.28,3,1791.41,completed,0,2026-06-15,0,1,1
2026-06-10,Москва,Планшеты,Иванов,91022.08,3,2552.62,completed,0,2026-06-08,0,1,1
2026-04-09,Москва,ТВ,Козлов,26057.69,3,3775.43,completed,0,2026-04-06,0,1,1
2026-05-12,Юг,Наушники,Морозова,72845.59,1,3801.72,completed,0,2026-05-11,0,1,1
2026-04-09,Урал,Планшеты,Морозова,75231.43,1,7584.57,return,1,2026-04-06,1,1,0
2026-04-08,Урал,Смартфоны,Петров,16789.81,2,1746.4,completed,0,2026-04-06,0,1,1
2026-06-15,Юг,Ноутбуки,Морозова,0.0,2,3074.45,cancel,1,2026-06-15,1,1,0
2026-06-02,СПб,Планшеты,Петров,77353.69,2,3351.37,return,1,2026-06-01,1,1,0
2026-06-05,Сибирь,Планшеты,Иванов,39805.86,2,5683.33,completed,0,2026-06-01,0,1,1
2026-06-08,Сибирь,Планшеты,Морозова,18974.56,3,1408.78,return,1,2026-06-08,1,1,0
2026-04-22,Сибирь,Наушники,Петров,51628.76,1,4378.62,return,1,2026-04-20,1,1,0
2026-04-09,Урал,Ноутбуки,Морозова,37174.52,2,937.96,completed,0,2026-04-06,0,1,1
2026-06-06,Сибирь,Планшеты,Морозова,69181.1,1,5943.15,return,1,2026-06-01,1,1,0
2026-04-12,Урал,Планшеты,Иванов,93688.22,3,6202.63,completed,0,2026-04-06,0,1,1
2026-04-25,Москва,Бытовая техника,Петров,118803.76,2,15589.6,completed,0,2026-04-20,0,1,1
2026-04-10,Урал,Смартфоны,Козлов,55618.68,1,6470.94,completed,0,2026-04-06,0,1,1
2026-06-17,Юг,Бытовая техника,Сидорова,27555.75,3,2522.43,completed,0,2026-06-15,0,1,1
2026-04-10,СПб,Ноутбуки,Петров,22419.85,1,1917.15,return,1,2026-04-06,1,1,0
2026-06-27,Юг,Ноутбуки,Сидорова,0.0,3,1575.27,cancel,1,2026-06-22,1,1,0
2026-05-02,Юг,Бытовая техника,Иванов,0.0,1,4950.45,cancel,1,2026-04-27,1,1,0
2026-05-23,Урал,Бытовая техника,Петров,110495.94,3,14354.73,return,1,2026-05-18,1,1,0
2026-04-17,Урал,Ноутбуки,Козлов,20110.48,2,428.87,completed,0,2026-04-13,0,1,1
2026-06-13,Сибирь,Наушники,Иванов,76454.1,3,9112.55,completed,0,2026-06-08,0,1,1
2026-05-03,Урал,Бытовая техника,Сидорова,50133.54,2,7145.94,completed,0,2026-04-27,0,1,1
2026-06-15,Москва,Бытовая техника,Козлов,71088.8,3,7081.98,completed,0,2026-06-15,0,1,1
2026-06-17,Юг,Наушники,Петров,102462.43,2,12677.38,completed,0,2026-06-15,0,1,1
2026-04-07,Урал,ТВ,Морозова,34418.81,3,674.23,return,1,2026-04-06,1,1,0
2026-06-20,Москва,Смартфоны,Иванов,95231.53,3,11197.65,return,1,2026-06-15,1,1,0
2026-04-12,СПб,Наушники,Козлов,4904.92,1,729.73,return,1,2026-04-06,1,1,0
2026-05-25,СПб,Бытовая техника,Сидорова,26671.23,1,3498.29,return,1,2026-05-25,1,1,0
2026-06-25,Урал,ТВ,Иванов,13920.78,2,1387.57,completed,0,2026-06-22,0,1,1
2026-06-15,Урал,Бытовая техника,Петров,9059.11,2,890.72,completed,0,2026-06-15,0,1,1
2026-06-13,Сибирь,Смартфоны,Петров,3127.1,3,106.1,completed,0,2026-06-08,0,1,1
2026-06-07,Урал,Смартфоны,Козлов,4086.57,3,81.02,return,1,2026-06-01,1,1,0
2026-05-12,Москва,Бытовая техника,Иванов,29786.78,1,1400.06,completed,0,2026-05-11,0,1,1
2026-05-05,СПб,Бытовая техника,Петров,19044.13,1,1515.46,completed,0,2026-05-04,0,1,1
2026-04-28,СПб,Наушники,Сидорова,74407.35,3,2377.93,completed,0,2026-04-27,0,1,1
2026-06-26,Юг,Бытовая техника,Козлов,110627.61,1,1438.51,completed,0,2026-06-22,0,1,1
2026-05-12,Москва,Планшеты,Козлов,19381.54,2,2800.39,completed,0,2026-05-11,0,1,1
2026-05-02,СПб,ТВ,Иванов,95555.97,1,7932.05,completed,0,2026-04-27,0,1,1
2026-05-05,Урал,Бытовая техника,Иванов,0.0,3,11479.21,cancel,1,2026-05-04,1,1,0
2026-05-22,Юг,Ноутбуки,Козлов,63576.65,2,6162.2,completed,0,2026-05-18,0,1,1
2026-04-18,Москва,Ноутбуки,Козлов,60901.86,3,5425.71,completed,0,2026-04-13,0,1,1
2026-06-26,Москва,ТВ,Сидорова,0.0,1,6207.64,cancel,1,2026-06-22,1,1,0
2026-06-23,Юг,Бытовая техника,Петров,0.0,2,7479.24,cancel,1,2026-06-22,1,1,0
2026-05-10,Москва,Смартфоны,Сидорова,4952.66,1,29.59,completed,0,2026-05-04,0,1,1
2026-05-30,Сибирь,Планшеты,Сидорова,113995.56,3,12185.48,completed,0,2026-05-25,0,1,1
2026-05-12,Сибирь,Смартфоны,Морозова,52558.3,3,4856.76,return,1,2026-05-11,1,1,0
2026-04-11,Москва,Планшеты,Петров,12780.86,1,1028.33,completed,0,2026-04-06,0,1,1
2026-04-03,Москва,ТВ,Козлов,71613.15,3,10241.7,return,1,2026-03-30,1,1,0
2026-05-30,Москва,Наушники,Иванов,9775.0,2,897.78,completed,0,2026-05-25,0,1,1
2026-06-20,СПб,Смартфоны,Иванов,39186.94,3,806.54,completed,0,2026-06-15,0,1,1
2026-06-13,Урал,Планшеты,Морозова,22168.42,3,862.06,completed,0,2026-06-08,0,1,1
2026-04-14,Урал,Бытовая техника,Иванов,17850.88,1,897.04,completed,0,2026-04-13,0,1,1
2026-04-11,Москва,ТВ,Морозова,34821.73,3,402.56,return,1,2026-04-06,1,1,0
2026-06-09,Москва,Наушники,Морозова,62761.48,1,3461.49,return,1,2026-06-08,1,1,0
2026-04-29,Юг,Бытовая техника,Иванов,93479.49,1,10387.16,completed,0,2026-04-27,0,1,1
2026-06-05,Москва,Ноутбуки,Иванов,8152.44,2,445.09,completed,0,2026-06-01,0,1,1
2026-05-05,Москва,Планшеты,Козлов,23938.43,1,1155.52,completed,0,2026-05-04,0,1,1
2026-04-18,Урал,ТВ,Иванов,110155.01,3,6160.0,return,1,2026-04-13,1,1,0
2026-05-16,Москва,Ноутбуки,Петров,0.0,3,12038.87,cancel,1,2026-05-11,1,1,0
2026-04-10,Сибирь,ТВ,Сидорова,11064.39,2,143.37,return,1,2026-04-06,1,1,0
2026-05-03,СПб,ТВ,Морозова,3932.39,2,436.25,return,1,2026-04-27,1,1,0
2026-05-19,Юг,Наушники,Петров,57279.42,3,7736.53,completed,0,2026-05-18,0,1,1
2026-05-08,Сибирь,Смартфоны,Петров,20616.27,3,1071.29,completed,0,2026-05-04,0,1,1
2026-04-22,Москва,Бытовая техника,Козлов,114265.86,3,12464.38,completed,0,2026-04-20,0,1,1
2026-05-28,СПб,Наушники,Козлов,27007.74,1,3939.99,completed,0,2026-05-25,0,1,1
2026-06-10,Москва,Смартфоны,Петров,86263.34,3,5344.75,completed,0,2026-06-08,0,1,1
2026-07-01,Москва,Планшеты,Иванов,56639.59,3,1134.33,completed,0,2026-06-29,0,1,1
2026-05-10,Юг,Смартфоны,Козлов,11755.17,3,1700.18,return,1,2026-05-04,1,1,0
2026-06-19,Урал,Наушники,Сидорова,37126.09,2,2521.37,completed,0,2026-06-15,0,1,1
2026-06-24,СПб,Ноутбуки,Морозова,11738.43,1,273.64,completed,0,2026-06-22,0,1,1
2026-06-08,Урал,Наушники,Иванов,55599.31,3,2988.08,completed,0,2026-06-08,0,1,1
2026-04-03,Сибирь,ТВ,Иванов,55874.3,1,1321.0,completed,0,2026-03-30,0,1,1
2026-06-26,Юг,Смартфоны,Петров,99687.24,2,2217.9,completed,0,2026-06-22,0,1,1
2026-06-11,Сибирь,Планшеты,Иванов,116302.8,3,5213.4,completed,0,2026-06-08,0,1,1
2026-05-10,Сибирь,Наушники,Морозова,6636.6,3,547.64,completed,0,2026-05-04,0,1,1
2026-06-25,СПб,Смартфоны,Иванов,57059.06,1,7107.04,completed,0,2026-06-22,0,1,1
2026-04-15,Сибирь,ТВ,Иванов,18293.68,3,1608.34,completed,0,2026-04-13,0,1,1
2026-04-19,Москва,Ноутбуки,Козлов,5550.62,1,76.58,completed,0,2026-04-13,0,1,1
2026-05-05,Сибирь,Смартфоны,Петров,17335.74,3,1126.36,completed,0,2026-05-04,0,1,1
2026-04-16,Сибирь,Бытовая техника,Козлов,61046.79,1,3241.06,return,1,2026-04-13,1,1,0
2026-04-15,Сибирь,Ноутбуки,Иванов,35172.87,3,3266.73,completed,0,2026-04-13,0,1,1
2026-06-11,Сибирь,Наушники,Морозова,78731.57,2,720.15,completed,0,2026-06-08,0,1,1
2026-04-21,Сибирь,Ноутбуки,Морозова,47812.79,1,4523.72,completed,0,2026-04-20,0,1,1
2026-05-06,Сибирь,Бытовая техника,Сидорова,0.0,2,7840.81,cancel,1,2026-05-04,1,1,0
2026-05-08,Юг,Планшеты,Сидорова,43251.99,2,1754.53,return,1,2026-05-04,1,1,0
2026-06-18,СПб,Смартфоны,Сидорова,40308.68,1,4889.37,completed,0,2026-06-15,0,1,1
2026-04-28,Юг,Ноутбуки,Петров,64943.58,1,2414.51,return,1,2026-04-27,1,1,0
2026-05-15,Москва,Ноутбуки,Морозова,34183.66,2,1819.28,completed,0,2026-05-11,0,1,1
2026-04-28,Юг,ТВ,Сидорова,23603.74,3,99.87,completed,0,2026-04-27,0,1,1
2026-06-28,Юг,Ноутбуки,Морозова,113864.37,1,14290.49,completed,0,2026-06-22,0,1,1
2026-06-22,СПб,Наушники,Иванов,66428.58,1,559.67,return,1,2026-06-22,1,1,0
2026-05-05,Юг,Наушники,Иванов,0.0,2,3937.86,cancel,1,2026-05-04,1,1,0
2026-06-05,Урал,Бытовая техника,Петров,97354.11,2,869.7,completed,0,2026-06-01,0,1,1
2026-06-03,СПб,Смартфоны,Морозова,71633.27,2,10321.19,completed,0,2026-06-01,0,1,1
2026-05-04,Сибирь,Планшеты,Иванов,85430.95,2,3867.01,completed,0,2026-05-04,0,1,1
2026-04-08,Сибирь,Бытовая техника,Козлов,117175.7,3,5576.69,completed,0,2026-04-06,0,1,1
2026-04-13,Юг,ТВ,Петров,0.0,3,7433.72,cancel,1,2026-04-13,1,1,0
2026-06-22,Урал,Ноутбуки,Петров,47270.94,3,12.75,completed,0,2026-06-22,0,1,1
2026-05-26,Юг,Смартфоны,Петров,0.0,3,2330.18,cancel,1,2026-05-25,1,1,0
2026-05-07,Юг,Смартфоны,Козлов,0.0,1,1432.87,cancel,1,2026-05-04,1,1,0
2026-04-07,Урал,Ноутбуки,Иванов,30845.52,3,3100.09,completed,0,2026-04-06,0,1,1
2026-04-02,Урал,Ноутбуки,Петров,55255.7,3,561.91,completed,0,2026-03-30,0,1,1
2026-05-14,Москва,Смартфоны,Козлов,95081.34,2,10448.27,completed,0,2026-05-11,0,1,1
2026-04-18,Сибирь,Наушники,Сидорова,106492.58,3,5995.76,completed,0,2026-04-13,0,1,1
2026-06-22,Юг,Бытовая техника,Петров,95281.41,1,6449.9,return,1,2026-06-22,1,1,0
2026-05-05,Урал,ТВ,Иванов,37504.31,1,1922.89,completed,0,2026-05-04,0,1,1
2026-04-22,Москва,Планшеты,Иванов,21825.83,2,1944.78,return,1,2026-04-20,1,1,0
2026-05-28,Москва,Наушники,Петров,0.0,3,14348.27,cancel,1,2026-05-25,1,1,0
2026-06-11,Урал,Ноутбуки,Петров,9266.02,2,969.04,completed,0,2026-06-08,0,1,1
2026-07-01,Урал,ТВ,Петров,0.0,1,253.41,cancel,1,2026-06-29,1,1,0
2026-05-26,Сибирь,Ноутбуки,Иванов,0.0,2,38.52,cancel,1,2026-05-25,1,1,0
2026-06-12,Юг,Наушники,Петров,37462.29,1,144.62,completed,0,2026-06-08,0,1,1
2026-04-03,Москва,Наушники,Иванов,77668.31,2,9144.01,completed,0,2026-03-30,0,1,1
2026-04-16,Урал,Смартфоны,Морозова,60224.33,2,1670.15,return,1,2026-04-13,1,1,0
2026-04-11,Сибирь,Смартфоны,Сидорова,46219.99,2,3224.25,return,1,2026-04-06,1,1,0
2026-06-29,Юг,Смартфоны,Петров,100938.21,3,10105.96,completed,0,2026-06-29,0,1,1
2026-04-21,Юг,Наушники,Морозова,81172.52,1,6740.59,completed,0,2026-04-20,0,1,1
2026-06-10,Сибирь,Планшеты,Козлов,98753.41,3,13059.95,return,1,2026-06-08,1,1,0
2026-04-06,Сибирь,Бытовая техника,Иванов,37965.7,3,3253.01,return,1,2026-04-06,1,1,0
2026-05-19,Юг,Ноутбуки,Иванов,0.0,2,2506.38,cancel,1,2026-05-18,1,1,0
2026-06-15,СПб,Ноутбуки,Иванов,116743.29,2,1372.35,completed,0,2026-06-15,0,1,1
2026-06-11,СПб,Планшеты,Сидорова,26624.56,2,3637.47,return,1,2026-06-08,1,1,0
2026-04-20,Юг,Наушники,Морозова,13182.21,2,1693.83,completed,0,2026-04-20,0,1,1
2026-05-27,Москва,Бытовая техника,Морозова,0.0,3,4436.9,cancel,1,2026-05-25,1,1,0
2026-04-18,СПб,Ноутбуки,Морозова,16164.7,3,1412.82,return,1,2026-04-13,1,1,0
2026-04-07,Юг,Смартфоны,Сидорова,111216.6,3,14682.86,completed,0,2026-04-06,0,1,1
2026-05-11,Сибирь,Планшеты,Морозова,33903.99,2,190.54,return,1,2026-05-11,1,1,0
2026-05-18,Юг,Планшеты,Козлов,50147.95,1,2977.23,completed,0,2026-05-18,0,1,1
2026-04-07,Москва,Бытовая техника,Козлов,83790.11,2,11274.35,completed,0,2026-04-06,0,1,1
2026-05-17,Урал,ТВ,Сидорова,42530.33,2,5475.15,completed,0,2026-05-11,0,1,1
2026-04-28,СПб,Ноутбуки,Сидорова,116782.11,3,7762.11,completed,0,2026-04-27,0,1,1
2026-06-28,Сибирь,Планшеты,Иванов,34522.14,1,2287.35,completed,0,2026-06-22,0,1,1
2026-05-03,Юг,ТВ,Иванов,89690.54,3,10648.38,return,1,2026-04-27,1,1,0
2026-06-26,Юг,Наушники,Петров,39401.4,3,5197.04,completed,0,2026-06-22,0,1,1
2026-04-15,СПб,Смартфоны,Петров,23327.27,1,1597.16,completed,0,2026-04-13,0,1,1
2026-05-17,Урал,ТВ,Козлов,85442.17,3,5087.34,completed,0,2026-05-11,0,1,1
2026-06-12,СПб,ТВ,Козлов,82697.4,3,5533.74,completed,0,2026-06-08,0,1,1
2026-05-24,Урал,ТВ,Петров,71664.99,2,8051.14,return,1,2026-05-18,1,1,0
2026-06-20,Сибирь,Смартфоны,Петров,36353.12,3,4252.39,completed,0,2026-06-15,0,1,1
2026-04-21,СПб,Бытовая техника,Петров,103282.01,2,10094.59,completed,0,2026-04-20,0,1,1
2026-05-02,Москва,Наушники,Петров,0.0,3,138.89,cancel,1,2026-04-27,1,1,0
2026-04-22,Юг,ТВ,Сидорова,29181.09,2,3919.68,completed,0,2026-04-20,0,1,1
2026-04-24,СПб,Наушники,Сидорова,56702.77,3,4428.24,completed,0,2026-04-20,0,1,1
2026-05-24,Москва,Смартфоны,Морозова,0.0,3,7171.35,cancel,1,2026-05-18,1,1,0
2026-04-05,Юг,Планшеты,Сидорова,68690.48,2,7051.9,completed,0,2026-03-30,0,1,1
2026-04-24,Урал,Бытовая техника,Сидорова,10468.94,2,410.09,return,1,2026-04-20,1,1,0
2026-05-14,Юг,Ноутбуки,Иванов,25038.13,3,1517.68,completed,0,2026-05-11,0,1,1
2026-05-24,Москва,Бытовая техника,Козлов,82648.42,2,3216.18,completed,0,2026-05-18,0,1,1
2026-06-26,Москва,Планшеты,Морозова,50338.07,1,2591.16,return,1,2026-06-22,1,1,0
2026-05-03,Сибирь,Бытовая техника,Сидорова,83299.22,3,3750.9,completed,0,2026-04-27,0,1,1
2026-05-06,Юг,Ноутбуки,Сидорова,101354.73,1,7157.38,completed,0,2026-05-04,0,1,1
2026-04-22,Юг,Ноутбуки,Сидорова,87846.84,3,1176.71,completed,0,2026-04-20,0,1,1
2026-06-30,Урал,Наушники,Сидорова,29129.37,2,1138.49,completed,0,2026-06-29,0,1,1
2026-04-15,Москва,Наушники,Иванов,57259.99,3,5012.32,completed,0,2026-04-13,0,1,1
2026-05-20,СПб,Планшеты,Иванов,0.0,3,648.78,cancel,1,2026-05-18,1,1,0
2026-04-06,СПб,Ноутбуки,Петров,51333.55,2,3150.79,completed,0,2026-04-06,0,1,1
2026-06-01,Сибирь,Ноутбуки,Сидорова,0.0,3,2907.25,cancel,1,2026-06-01,1,1,0
2026-04-30,СПб,ТВ,Иванов,60046.96,1,4071.66,completed,0,2026-04-27,0,1,1
2026-04-27,СПб,Планшеты,Петров,92059.61,2,10842.93,completed,0,2026-04-27,0,1,1
2026-05-30,Сибирь,Бытовая техника,Козлов,18140.5,2,1167.41,completed,0,2026-05-25,0,1,1
2026-05-16,Москва,Планшеты,Петров,47848.02,3,2677.82,return,1,2026-05-11,1,1,0
2026-05-11,Юг,Ноутбуки,Иванов,107364.75,3,66.41,completed,0,2026-05-11,0,1,1
2026-05-01,Урал,ТВ,Петров,29473.09,1,1695.66,completed,0,2026-04-27,0,1,1
2026-04-30,Москва,Смартфоны,Сидорова,0.0,2,2654.55,cancel,1,2026-04-27,1,1,0
2026-04-05,Урал,Наушники,Петров,0.0,2,10874.14,cancel,1,2026-03-30,1,1,0
2026-06-25,СПб,Ноутбуки,Козлов,45032.35,1,1542.93,return,1,2026-06-22,1,1,0
2026-04-26,Москва,Планшеты,Морозова,27709.26,1,511.91,completed,0,2026-04-20,0,1,1
2026-05-23,Урал,Планшеты,Морозова,46897.51,1,4178.03,completed,0,2026-05-18,0,1,1
2026-05-14,Москва,Смартфоны,Иванов,80450.48,2,5361.79,completed,0,2026-05-11,0,1,1
2026-05-07,Сибирь,Бытовая техника,Петров,67032.04,1,6990.02,completed,0,2026-05-04,0,1,1
2026-04-10,Москва,Бытовая техника,Морозова,38230.63,2,3571.49,completed,0,2026-04-06,0,1,1
2026-05-07,Москва,Планшеты,Морозова,52002.61,1,2205.22,completed,0,2026-05-04,0,1,1
2026-05-16,Юг,Ноутбуки,Сидорова,61235.47,3,8938.42,completed,0,2026-05-11,0,1,1
2026-06-23,Урал,Ноутбуки,Иванов,85302.1,3,6351.01,completed,0,2026-06-22,0,1,1
2026-06-06,Сибирь,ТВ,Петров,83519.86,1,159.72,completed,0,2026-06-01,0,1,1
2026-05-23,Юг,Бытовая техника,Козлов,109104.97,1,15538.39,completed,0,2026-05-18,0,1,1
2026-06-27,Москва,ТВ,Петров,0.0,2,1747.07,cancel,1,2026-06-22,1,1,0
2026-06-09,Москва,Смартфоны,Петров,33902.63,1,4334.02,completed,0,2026-06-08,0,1,1
2026-05-14,Урал,Наушники,Иванов,96786.74,1,12358.4,completed,0,2026-05-11,0,1,1
2026-04-05,СПб,Бытовая техника,Петров,4131.66,2,221.58,completed,0,2026-03-30,0,1,1
2026-04-16,Урал,Бытовая техника,Иванов,114745.43,2,14027.01,return,1,2026-04-13,1,1,0
2026-05-05,Сибирь,Наушники,Сидорова,16318.34,2,1688.71,completed,0,2026-05-04,0,1,1
2026-04-24,СПб,Смартфоны,Петров,96588.19,3,10524.41,return,1,2026-04-20,1,1,0
2026-06-15,Юг,Наушники,Морозова,15134.43,3,994.7,completed,0,2026-06-15,0,1,1
2026-05-05,Урал,Планшеты,Иванов,0.0,3,6260.52,cancel,1,2026-05-04,1,1,0
2026-04-06,Сибирь,Смартфоны,Козлов,59520.32,2,410.44,completed,0,2026-04-06,0,1,1
2026-04-15,Москва,Бытовая техника,Морозова,79631.91,3,6887.95,completed,0,2026-04-13,0,1,1
2026-06-17,Урал,Планшеты,Морозова,0.0,3,3069.2,cancel,1,2026-06-15,1,1,0
2026-05-27,СПб,Наушники,Сидорова,53643.21,3,5441.8,completed,0,2026-05-25,0,1,1
2026-05-16,Юг,Планшеты,Иванов,20392.57,1,1968.08,return,1,2026-05-11,1,1,0
2026-05-12,Сибирь,Наушники,Петров,62151.41,1,7005.37,completed,0,2026-05-11,0,1,1
2026-05-27,Урал,Смартфоны,Морозова,31184.34,1,2575.03,completed,0,2026-05-25,0,1,1
2026-06-18,СПб,Смартфоны,Козлов,50183.41,2,6031.5,return,1,2026-06-15,1,1,0
2026-06-06,Сибирь,Наушники,Сидорова,13298.32,1,1956.19,return,1,2026-06-01,1,1,0
2026-04-16,Сибирь,Смартфоны,Морозова,15009.27,3,0.38,completed,0,2026-04-13,0,1,1
2026-05-21,Юг,Бытовая техника,Сидорова,95638.64,3,8067.11,completed,0,2026-05-18,0,1,1
2026-06-14,Урал,Смартфоны,Петров,114191.55,2,5686.27,return,1,2026-06-08,1,1,0
2026-04-26,Урал,Бытовая техника,Козлов,0.0,1,1069.77,cancel,1,2026-04-20,1,1,0
2026-05-04,Урал,Бытовая техника,Сидорова,3257.04,3,255.02,completed,0,2026-05-04,0,1,1
2026-04-07,СПб,Наушники,Петров,8356.04,3,930.67,completed,0,2026-04-06,0,1,1
2026-07-01,Юг,Ноутбуки,Петров,15514.5,1,2164.78,return,1,2026-06-29,1,1,0
2026-05-27,СПб,Бытовая техника,Сидорова,28223.97,1,3205.46,return,1,2026-05-25,1,1,0
2026-04-02,Юг,Смартфоны,Козлов,111415.3,2,11004.32,completed,0,2026-03-30,0,1,1
2026-06-07,Сибирь,Смартфоны,Морозова,0.0,3,136.63,cancel,1,2026-06-01,1,1,0
2026-06-09,Сибирь,Планшеты,Петров,101141.48,3,8777.38,return,1,2026-06-08,1,1,0
2026-06-28,Юг,Планшеты,Сидорова,15115.81,3,1998.44,completed,0,2026-06-22,0,1,1
2026-06-26,СПб,ТВ,Козлов,117601.59,2,17119.7,return,1,2026-06-22,1,1,0
2026-04-27,СПб,Наушники,Морозова,97161.23,3,12919.09,return,1,2026-04-27,1,1,0
2026-05-18,Юг,ТВ,Морозова,0.0,3,1237.97,cancel,1,2026-05-18,1,1,0
2026-05-27,Урал,Бытовая техника,Сидорова,76027.61,3,1513.01,completed,0,2026-05-25,0,1,1
2026-04-10,Урал,Бытовая техника,Иванов,61955.53,2,5225.46,completed,0,2026-04-06,0,1,1
